,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2021,14,456,A,2,2,2,463,638,523,462,552,568,8,X
2022,15,493,B,2,2,1,537,378,532,633,577,429,3,X
2023,16,527,A,2,2,1,523,608,545,375,626,616,3,X
2024,17,553,B,2,2,1,515,377,569,603,562,397,3,X
2025,18,605,A,2,2,1,817,573,521,375,642,594,5,X
2026,19,625,B,2,2,2,816,486,670,593,591,397,6,X
2027,20,655,A,2,1,2,494,639,770,475,809,580,8,X
2028,21,699,B,2,2,1,753,379,579,639,638,450,3,X
2029,22,739,A,2,2,1,912,682,707,390,645,617,3,B
2030,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2031,1,31,A,2,1,2,634,543,643,443,543,599,1,X
2032,2,65,B,2,2,2,764,469,561,554,618,433,6,X
2033,3,91,A,2,1,2,848,636,722,447,650,588,8,X
2034,4,126,B,2,2,1,798,411,794,646,619,415,5,X
2035,5,140,A,2,1,2,779,528,609,414,863,681,6,X
2036,6,169,B,2,2,2,727,503,727,539,711,425,6,A
2037,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2038,1,21,A,2,1,2,603,458,649,330,561,544,1,X
2039,2,42,B,2,2,2,803,380,573,486,643,330,6,X
2040,3,73,A,2,1,2,801,417,759,367,670,494,6,X
2041,4,99,B,2,2,2,757,255,766,444,708,364,8,A
2042,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2043,1,22,A,2,2,2,827,641,607,418,729,611,2,X
2044,2,87,B,2,2,1,819,339,771,657,645,388,3,A
2045,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2046,1,32,A,2,2,2,797,647,605,402,761,595,2,X
2047,2,87,B,2,2,1,451,430,789,660,611,395,7,X
2048,3,116,A,2,2,2,797,630,481,416,638,584,8,X
2049,4,147,B,2,2,1,825,380,735,646,593,397,4,X
2050,5,164,A,2,1,1,796,487,636,391,730,608,6,X
2051,6,193,B,2,2,2,730,465,770,520,716,396,6,X
2052,7,219,A,2,1,2,726,475,675,454,712,525,9,B
2053,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2054,1,23,B,2,1,2,556,289,652,517,574,341,2,X
2055,2,61,A,2,2,1,458,504,571,292,660,548,7,X
2056,3,81,B,2,1,2,490,358,506,531,594,315,6,X
2057,4,107,A,2,2,2,419,570,533,357,586,531,8,X
2058,5,127,B,2,2,1,505,326,573,559,571,354,5,X
2059,6,142,A,2,2,2,442,557,543,331,587,579,4,X
2060,7,158,B,2,1,1,527,354,571,548,564,329,6,X
2061,8,182,A,2,2,2,447,455,556,352,613,532,6,X
2062,9,212,B,2,1,2,785,296,482,494,586,350,8,X
2063,10,249,A,1,2,1,913,646,717,305,689,549,3,A
2064,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2065,1,16,B,2,1,2,716,362,629,495,705,319,1,X
2066,2,36,A,2,2,1,624,519,710,363,658,530,9,X
2067,3,45,B,2,1,2,726,306,696,562,711,373,8,X
2068,4,71,A,1,2,1,667,394,689,319,741,571,5,B
2069,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2070,1,39,B,2,1,2,681,380,622,470,702,369,1,X
2071,2,66,A,2,2,2,794,416,696,379,673,467,6,X
2072,3,95,B,2,2,2,558,357,756,433,672,378,8,X
2073,4,136,A,2,2,1,294,581,579,361,662,470,3,X
2074,5,175,B,2,1,1,476,365,416,571,622,366,3,A
2075,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2076,1,10,A,2,2,2,752,648,606,437,751,602,2,X
2077,2,78,B,2,2,1,805,424,748,651,636,426,5,X
2078,3,94,A,2,1,2,714,520,727,433,720,611,6,X
2079,4,118,B,2,2,2,663,475,707,555,698,439,6,X
2080,5,146,A,2,1,2,601,623,614,475,667,550,8,X
2081,6,211,B,2,2,1,524,429,605,638,611,438,5,X
2082,7,225,A,2,2,2,748,579,540,435,607,614,8,X
2083,8,246,B,2,2,1,707,426,657,591,601,425,5,X
2084,9,258,A,2,1,2,591,536,598,430,758,594,6,X
2085,10,278,B,2,1,2,522,410,617,561,626,430,9,X
2086,11,302,A,2,2,2,739,573,573,416,637,570,4,X
2087,12,318,B,2,2,1,660,422,664,594,590,421,4,X
2088,13,332,A,2,2,1,791,526,599,420,712,591,6,X
2089,14,355,B,2,2,2,798,459,744,561,639,422,6,X
2090,15,384,A,2,1,2,879,626,748,458,700,565,8,X
2091,16,423,B,2,2,1,811,421,802,630,669,434,5,X
2092,17,439,A,2,1,2,772,525,648,430,779,614,6,X
2093,18,464,B,2,2,2,567,424,727,552,668,428,9,X
2094,19,481,A,2,2,1,344,645,611,424,701,561,3,B
2095,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2096,1,12,A,2,2,2,748,647,614,442,712,630,2,X
2097,2,74,B,2,2,1,498,430,704,659,631,418,5,X
2098,3,95,A,2,2,2,445,615,539,424,669,618,8,X
2099,4,116,B,2,2,1,482,416,532,617,561,421,5,X
2100,5,129,A,2,2,2,721,553,557,416,513,617,6,X
2101,6,158,B,2,2,1,526,414,686,563,554,411,9,X
2102,7,175,A,2,2,2,508,528,600,412,690,564,6,X
2103,8,196,B,2,1,2,588,504,521,547,582,418,9,A
2104,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2105,1,41,A,2,1,2,549,442,649,325,555,512,1,X
2106,2,63,B,2,2,2,543,276,565,459,648,321,8,X
2107,3,96,A,2,2,1,876,531,576,272,656,517,5,A
2108,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2109,1,4,B,2,1,2,695,385,621,480,726,318,1,X
2110,2,20,A,2,2,2,835,454,711,381,677,495,6,X
2111,3,44,B,2,2,2,783,289,806,467,656,338,8,X
2112,4,84,A,2,2,1,932,574,728,286,725,543,5,B
2113,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2114,1,56,A,2,2,2,693,664,613,441,758,610,2,X
2115,2,115,B,2,2,1,816,446,682,662,606,435,5,X
2116,3,134,A,2,1,2,667,530,728,437,680,634,6,X
2117,4,159,B,2,2,2,493,406,648,555,660,445,8,X
2118,5,208,A,2,2,1,497,647,521,399,614,596,3,X
2119,6,243,B,2,2,1,513,399,512,635,588,424,3,X
2120,7,277,A,2,2,1,418,583,527,410,610,611,5,X
2121,8,296,B,2,1,2,441,466,627,598,496,407,6,X
2122,9,324,A,2,2,2,404,530,496,453,572,587,6,X
2123,10,354,B,2,1,2,467,407,462,542,576,444,8,X
2124,11,397,A,2,2,1,425,633,486,407,575,588,3,X
2125,12,423,B,1,2,1,487,480,550,614,532,424,7,X
2126,13,453,A,2,2,2,839,526,525,462,553,604,6,X
2127,14,486,B,2,2,2,797,408,776,546,646,448,8,X
2128,15,523,A,1,2,1,888,656,718,409,700,580,3,X
2129,16,561,B,2,2,1,454,405,820,652,662,425,3,X
2130,17,602,A,2,2,1,812,528,476,408,616,608,7,X
2131,18,631,B,2,2,2,840,499,736,552,584,430,6,X
2132,19,663,A,2,1,2,477,660,797,479,745,564,8,X
2133,20,714,B,1,2,1,481,400,525,658,622,439,3,X
2134,21,758,A,2,2,1,468,650,499,401,601,607,3,X
2135,22,792,B,1,2,1,501,406,538,630,561,421,3,X
2136,23,835,A,2,2,1,425,530,527,402,607,613,7,X
2137,24,864,B,2,1,2,421,489,487,560,590,430,6,X
2138,25,896,A,2,2,2,510,663,465,475,519,561,8,X
2139,26,952,B,2,2,1,811,446,498,666,578,444,7,X
2140,27,975,A,2,1,2,822,605,758,438,611,625,9,X
2141,28,1004,B,2,2,1,834,484,781,621,655,433,7,X
2142,29,1035,A,2,1,2,557,521,716,446,749,603,6,B
2143,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2144,1,37,B,2,1,2,677,464,621,568,720,421,1,X
2145,2,56,A,2,2,2,463,630,687,456,634,569,8,X
2146,3,94,B,1,2,1,780,382,593,634,576,432,3,X
2147,4,135,A,1,2,1,889,598,703,383,680,613,5,B
2148,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2149,1,26,B,2,1,2,684,359,613,527,698,337,1,X
2150,2,47,A,2,1,2,495,449,658,357,664,517,6,X
2151,3,69,B,2,1,2,516,289,548,484,628,355,9,X
2152,4,99,A,2,2,2,422,540,543,301,607,537,4,X
2153,5,113,B,2,1,2,518,338,623,545,566,310,6,X
2154,6,139,A,2,2,2,459,451,544,347,589,533,6,X
2155,7,170,B,2,1,2,809,281,482,489,583,346,8,B
2156,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2157,1,8,A,2,1,2,591,447,653,338,560,526,1,X
2158,2,27,B,2,2,2,724,282,567,458,633,337,8,X
2159,3,64,A,2,2,1,532,468,669,285,695,517,7,X
2160,4,87,B,2,1,2,622,400,572,488,674,283,6,A
2161,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2162,1,48,B,2,1,2,676,390,622,474,688,376,1,X
2163,2,69,A,2,2,2,736,417,687,383,626,478,6,X
2164,3,99,B,2,2,2,728,358,739,442,662,381,8,X
2165,4,138,A,1,2,1,458,469,699,359,702,484,7,X
2166,5,156,B,2,1,2,559,363,655,488,702,362,8,X
2167,6,184,A,2,2,1,327,522,597,367,547,492,5,A
2168,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2169,1,40,B,2,1,2,564,386,658,471,574,377,1,X
2170,2,64,A,2,2,2,642,426,571,387,623,473,6,X
2171,3,92,B,2,2,2,544,402,651,440,613,383,6,X
2172,4,126,A,2,2,2,869,543,563,398,619,447,8,X
2173,5,170,B,2,2,1,569,374,791,542,618,377,5,B
2174,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2175,1,21,A,2,1,2,545,466,644,350,557,554,1,A
2176,1,9,B,2,1,2,751,279,622,493,701,325,2,X
2177,2,38,A,2,2,1,889,604,686,296,683,527,3,X
2178,3,92,B,2,2,1,553,329,879,614,619,316,5,X
2179,4,104,A,2,2,2,582,467,572,321,912,605,6,X
2180,5,133,B,2,1,2,777,290,594,482,578,323,8,X
2181,6,167,A,2,1,1,558,474,754,293,708,538,7,X
2182,7,188,B,2,1,2,746,357,567,494,683,309,6,X
2183,8,212,A,2,1,2,809,447,719,352,635,506,6,X
2184,9,239,B,2,2,2,520,285,745,456,683,342,8,X
2185,10,272,A,2,2,1,347,606,562,284,655,514,3,B
2186,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2187,1,10,B,2,1,2,769,359,622,504,692,315,1,X
2188,2,34,A,2,1,2,556,555,721,362,645,501,9,X
2189,3,59,B,1,2,1,641,323,611,561,641,341,5,X
2190,4,70,A,2,1,2,496,444,582,325,622,583,6,X
2191,5,101,B,2,1,2,485,365,543,474,606,336,6,X
2192,6,132,A,2,2,2,399,581,521,356,548,486,8,X
2193,7,172,B,1,2,1,488,305,428,596,601,328,5,X
2194,8,188,A,2,2,2,794,468,569,311,430,628,6,X
2195,9,220,B,2,2,2,737,281,718,501,478,296,8,X
2196,10,252,A,2,1,1,467,474,700,291,733,528,7,X
2197,11,276,B,2,1,2,669,363,484,523,648,315,6,X
2198,12,299,A,2,1,2,798,551,648,342,591,515,8,X
2199,13,324,B,2,2,1,742,348,703,572,625,331,7,X
2200,14,347,A,2,1,2,523,442,683,334,753,577,6,X
2201,15,372,B,2,1,2,495,374,551,486,634,332,6,X
2202,16,400,A,2,2,2,430,589,551,356,552,462,8,X
2203,17,454,B,1,2,1,751,319,460,607,586,348,5,X
2204,18,468,A,2,1,2,790,484,574,314,445,604,6,X
2205,19,494,B,2,2,1,815,365,730,509,683,327,6,X
2206,20,523,A,2,1,2,405,573,762,352,704,503,8,X
2207,21,558,B,1,2,1,780,302,536,567,647,327,5,X
2208,22,577,A,2,1,2,791,386,597,314,447,609,6,B
2209,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2210,1,7,A,2,1,2,690,441,620,334,716,542,1,X
2211,2,25,B,2,2,2,466,260,683,470,640,333,9,A
2212,1,12,A,2,1,2,575,524,647,433,511,591,1,X
2213,2,34,B,2,2,2,617,468,546,546,621,427,6,X
2214,3,56,A,2,2,2,652,502,630,459,590,566,6,X
2215,4,81,B,2,2,2,645,410,655,525,639,460,8,X
2216,5,140,A,1,2,1,509,579,619,401,674,588,5,X
2217,6,156,B,2,1,2,657,422,686,613,609,420,8,X
2218,7,179,A,1,2,1,870,588,629,426,650,608,5,A
2219,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2220,1,14,B,2,2,2,593,387,666,568,572,395,2,X
2221,2,78,A,2,2,1,643,567,614,377,638,591,5,X
2222,3,90,B,2,1,2,836,445,666,591,611,403,6,X
2223,4,118,A,2,1,2,852,520,771,445,682,592,6,X
2224,5,145,B,2,2,2,746,389,814,536,732,441,8,X
2225,6,182,A,1,2,1,545,603,718,394,702,576,3,X
2226,7,206,B,1,2,1,497,418,614,604,682,391,5,X
2227,8,223,A,2,2,2,514,525,570,420,591,619,6,X
2228,9,250,B,2,1,2,447,460,550,542,608,427,6,X
2229,10,278,A,2,2,2,774,509,490,452,557,572,6,X
2230,11,307,B,2,2,2,496,386,711,528,599,432,8,X
2231,12,344,A,2,2,2,458,555,531,385,602,560,4,X
2232,13,362,B,2,1,1,474,464,564,579,551,386,6,X
2233,14,394,A,2,2,2,444,504,511,459,567,569,6,X
2234,15,420,B,2,1,2,818,474,491,511,549,449,6,B
2235,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2236,1,29,A,2,1,2,763,534,628,437,713,601,1,X
2237,2,52,B,2,2,2,805,386,722,543,631,429,8,X
2238,3,77,A,1,2,1,803,580,719,398,717,567,5,X
2239,4,88,B,2,2,2,794,431,748,591,728,399,6,X
2240,5,112,A,2,1,1,683,543,703,426,720,598,6,X
2241,6,138,B,2,2,2,653,470,678,570,648,431,6,X
2242,7,160,A,2,2,2,787,516,654,457,648,565,6,X
2243,8,184,B,2,2,2,532,378,727,536,673,436,8,X
2244,9,220,A,2,2,1,453,567,563,381,626,588,7,X
2245,10,242,B,2,1,2,560,470,529,578,571,396,6,X
2246,11,267,A,2,2,2,504,655,597,450,612,578,8,X
2247,12,304,B,1,2,1,434,400,558,644,572,418,5,A
2248,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2249,1,25,A,2,1,2,514,540,645,436,530,595,1,X
2250,2,48,B,2,1,2,458,465,606,551,628,432,6,X
2251,3,79,A,2,2,2,453,624,496,461,560,569,8,X
2252,4,123,B,1,2,1,739,430,468,655,578,429,5,X
2253,5,139,A,2,1,2,427,520,586,433,479,664,6,X
2254,6,169,B,2,1,2,750,396,474,563,624,436,8,X
2255,7,206,A,1,2,1,423,626,701,405,650,599,3,X
2256,8,241,B,1,2,1,503,419,514,617,637,422,5,X
2257,9,258,A,2,2,2,826,518,534,427,486,637,6,X
2258,10,290,B,2,2,2,802,470,772,552,634,427,6,X
2259,11,319,A,2,1,2,638,650,746,465,737,556,8,X
2260,12,378,B,2,2,1,760,396,624,654,626,420,3,X
2261,13,411,A,1,2,1,868,602,690,408,667,613,3,X
2262,14,442,B,2,2,1,786,455,871,620,668,420,7,X
2263,15,467,A,2,1,2,895,644,734,450,797,618,9,X
2264,16,500,B,2,2,1,807,398,797,641,669,427,3,X
2265,17,528,A,1,2,1,508,604,727,411,721,606,3,X
2266,18,559,B,1,2,1,761,395,559,606,677,412,3,X
2267,19,596,A,1,2,1,368,561,680,412,600,604,5,B
2268,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2269,1,39,B,2,1,2,670,364,621,479,703,312,1,X
2270,2,57,A,2,2,2,683,415,697,345,650,492,6,X
2271,3,81,B,2,1,2,758,277,712,429,667,347,8,X
2272,4,120,A,1,2,1,538,557,687,276,730,497,3,X
2273,5,150,B,1,2,1,619,320,608,529,653,278,5,X
2274,6,166,A,2,2,2,669,429,614,305,568,564,6,X
2275,7,190,B,2,2,2,671,381,663,447,644,326,6,X
2276,8,210,A,2,1,2,528,578,616,361,660,465,8,X
2277,9,241,B,1,2,1,558,308,589,560,599,313,5,X
2278,10,253,A,2,2,2,635,398,582,301,568,601,6,B
2279,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2280,1,26,B,2,1,2,659,382,616,463,706,366,1,X
2281,2,50,A,2,2,2,788,424,695,381,650,473,6,X
2282,3,77,B,2,2,2,735,393,735,439,668,377,6,X
2283,4,103,A,2,1,2,736,407,708,386,690,440,6,B
2284,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2285,1,28,A,2,2,2,826,662,605,401,760,604,2,X
2286,2,87,B,2,2,1,819,393,811,661,621,392,5,X
2287,3,101,A,2,1,2,806,511,634,389,796,627,6,X
2288,4,130,B,2,2,2,450,356,758,537,656,404,8,X
2289,5,162,A,2,2,1,464,618,499,360,610,558,3,X
2290,6,191,B,1,2,1,775,358,507,616,561,375,3,X
2291,7,225,A,1,2,1,847,631,709,370,646,605,3,X
2292,8,261,B,2,2,1,879,484,839,631,623,394,5,A
2293,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2294,1,13,B,2,2,2,576,376,661,586,550,410,2,X
2295,2,70,A,2,2,1,417,537,597,373,651,589,7,A
2296,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2297,1,77,A,2,1,2,765,435,632,377,774,491,1,X
2298,2,110,B,2,2,2,621,398,740,443,636,375,6,X
2299,3,137,A,2,2,2,865,603,607,391,648,448,8,X
2300,4,193,B,2,2,1,711,355,829,608,634,371,3,X
2301,5,219,A,2,2,1,331,481,681,360,696,528,5,B
2302,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2303,1,6,A,2,1,2,703,531,626,435,710,590,1,X
2304,2,27,B,2,2,2,620,465,679,554,625,434,6,X
2305,3,53,A,2,2,2,835,633,621,468,646,554,8,X
2306,4,99,B,2,2,1,789,415,774,639,635,427,5,X
2307,5,117,A,2,1,2,673,514,635,416,764,621,6,X
2308,6,149,B,2,1,2,816,467,696,540,655,437,6,X
2309,7,174,A,2,1,2,694,642,733,472,666,566,8,X
2310,8,233,B,2,2,1,819,408,685,666,616,421,3,X
2311,9,260,A,1,2,1,449,560,707,417,682,624,5,X
2312,10,281,B,2,1,2,489,464,603,574,735,421,6,X
2313,11,309,A,2,2,2,457,509,537,460,554,566,6,X
2314,12,336,B,2,1,2,715,401,486,530,577,453,8,X
2315,13,375,A,1,2,1,861,579,669,412,618,571,5,X
2316,14,392,B,2,2,2,819,446,764,594,679,412,6,X
2317,15,423,A,2,1,2,837,621,766,455,707,600,9,X
2318,16,447,B,2,2,1,810,420,725,622,715,436,4,X
2319,17,467,A,2,1,1,493,481,696,433,716,620,6,B
2320,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2321,1,52,A,2,2,2,809,456,613,319,760,547,1,X
2322,2,81,B,2,2,2,507,278,769,485,638,316,8,X
2323,3,119,A,2,2,1,791,448,533,276,654,510,7,X
2324,4,148,B,2,2,2,836,354,775,478,619,297,6,A
2325,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2326,1,10,A,2,1,2,691,444,627,346,722,535,1,X
2327,2,25,B,2,2,2,714,316,700,448,622,343,9,X
2328,3,37,A,2,1,2,780,438,624,334,692,461,6,X
2329,4,54,B,2,2,1,763,309,754,462,660,327,9,X
2330,5,64,A,2,1,2,933,614,630,319,755,461,8,B
2331,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2332,1,36,B,2,1,2,756,391,607,475,678,375,1,X
2333,2,58,A,2,1,2,532,425,717,388,638,466,6,X
2334,3,84,B,2,2,2,712,359,547,438,649,379,8,X
2335,4,129,A,1,2,1,865,455,670,361,637,471,7,X
2336,5,151,B,2,1,2,664,387,771,471,677,361,6,X
2337,6,176,A,2,2,1,792,421,669,382,697,469,6,A
2338,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2339,1,14,A,2,1,2,804,442,625,306,725,524,1,X
2340,2,37,B,2,1,2,777,249,733,451,646,296,9,X
2341,3,74,A,2,2,1,850,514,744,246,691,499,4,X
2342,4,87,B,2,1,1,746,337,701,515,738,266,6,X
2343,5,112,A,2,2,2,877,589,708,319,707,514,8,X
2344,6,154,B,1,2,1,751,307,781,609,684,295,5,B
2345,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2346,1,29,B,2,1,2,719,353,618,517,715,338,1,X
2347,2,51,A,2,1,2,511,515,662,368,671,541,9,X
2348,3,63,B,2,1,1,554,357,667,542,655,360,6,X
2349,4,87,A,2,2,2,466,462,577,359,649,535,6,X
2350,5,113,B,2,1,2,801,293,516,501,602,350,8,X
2351,6,159,A,2,1,2,798,451,755,299,715,500,7,X
2352,7,173,B,2,2,1,694,427,776,494,689,315,9,A
2353,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2354,1,16,A,2,1,2,721,452,620,347,731,561,1,X
2355,2,33,B,2,2,2,603,380,699,496,641,354,6,X
2356,3,56,A,2,2,2,797,590,619,361,675,506,8,X
2357,4,90,B,2,2,1,779,321,728,621,628,343,5,X
2358,5,103,A,2,1,2,840,468,627,336,770,636,6,X
2359,6,127,B,2,2,2,804,360,769,509,704,338,6,X
2360,7,150,A,2,1,2,863,583,770,358,709,518,9,X
2361,8,174,B,2,2,2,805,321,768,612,702,359,4,X
2362,9,190,A,2,1,1,803,468,686,339,754,589,6,X
2363,10,211,B,2,2,2,733,375,764,509,698,340,6,X
2364,11,235,A,2,1,2,769,441,693,370,695,522,6,X
2365,12,262,B,2,2,2,773,289,695,469,663,368,8,X
2366,13,297,A,1,2,1,908,540,719,311,714,539,7,X
2367,14,318,B,2,2,2,822,425,775,559,713,306,6,A
2368,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2369,1,34,B,2,1,2,595,352,643,479,583,309,1,X
2370,2,76,A,2,2,2,837,553,609,338,631,489,8,X
2371,3,104,B,2,2,1,779,316,734,563,633,321,5,X
2372,4,116,A,2,1,2,841,439,626,313,813,593,6,X
2373,5,145,B,2,2,2,800,369,801,467,667,311,6,X
2374,6,170,A,2,1,2,884,600,746,350,725,483,8,X
2375,7,206,B,2,2,1,737,337,840,613,666,316,4,X
2376,8,224,A,2,1,1,497,434,692,330,767,579,6,X
2377,9,252,B,2,1,2,540,279,543,459,631,321,8,X
2378,10,295,A,2,2,1,491,508,569,271,669,517,5,X
2379,11,308,B,2,1,2,657,341,677,533,540,262,6,X
2380,12,336,A,2,1,2,474,416,637,332,649,513,6,X
2381,13,361,B,2,1,2,472,388,497,442,614,328,6,X
2382,14,385,A,2,2,1,483,408,501,373,564,460,6,X
2383,15,410,B,2,1,2,533,271,504,436,573,352,8,X
2384,16,466,A,2,2,1,377,656,551,266,650,504,3,B
2385,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2386,1,15,A,2,2,2,484,659,645,453,507,619,2,X
2387,2,78,B,1,2,1,479,405,467,663,604,430,3,X
2388,3,112,A,2,2,1,678,572,500,400,617,592,7,X
2389,4,135,B,2,2,2,810,483,633,577,579,421,6,X
2390,5,166,A,2,1,2,856,658,776,464,667,588,8,X
2391,6,207,B,2,2,1,466,438,820,671,658,434,5,X
2392,7,226,A,2,2,2,464,606,529,436,796,650,4,X
2393,8,249,B,2,1,1,462,471,515,620,561,436,6,X
2394,9,277,A,2,2,2,406,646,491,466,601,595,9,X
2395,10,310,B,2,1,2,492,433,468,638,514,449,3,X
2396,11,334,A,2,2,1,450,649,512,453,589,611,3,X
2397,12,373,B,2,1,2,504,435,498,645,547,437,3,X
2398,13,406,A,2,2,1,662,489,504,431,624,619,5,B
2399,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2400,1,10,B,2,1,2,586,308,652,481,563,294,1,X
2401,2,37,A,2,1,2,689,402,600,307,620,484,6,X
2402,3,63,B,2,1,2,529,252,644,419,632,310,9,X
2403,4,96,A,1,2,1,736,536,609,269,574,509,3,X
2404,5,130,B,1,2,1,753,282,651,537,643,274,5,X
2405,6,145,A,2,2,2,732,398,700,281,676,559,6,X
2406,7,172,B,2,1,2,695,355,693,429,694,281,6,X
2407,8,196,A,2,2,2,748,566,673,334,675,428,8,X
2408,9,258,B,1,2,1,535,319,760,601,659,298,7,X
2409,10,288,A,2,1,2,492,392,557,310,633,533,6,X
2410,11,314,B,2,2,2,756,242,514,430,585,316,8,X
2411,12,361,A,2,2,1,742,517,729,253,634,486,3,X
2412,13,389,B,1,2,1,526,273,713,518,689,267,5,B
2413,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2414,1,14,A,2,2,2,536,644,653,424,557,604,2,X
2415,2,67,B,2,2,1,522,422,538,662,604,420,5,X
2416,3,84,A,2,2,2,646,542,562,422,568,631,6,X
2417,4,108,B,2,1,2,528,396,693,565,583,424,8,X
2418,5,140,A,2,2,1,474,531,540,388,623,577,7,X
2419,6,160,B,2,1,2,614,426,489,545,583,396,4,X
2420,7,173,A,2,2,2,566,547,580,420,521,553,4,X
2421,8,186,B,2,2,1,596,377,578,573,582,418,5,B
2422,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2423,1,34,B,2,1,2,596,383,655,469,577,378,1,X
2424,2,58,A,2,1,2,448,480,582,391,639,474,9,X
2425,3,70,B,2,1,2,579,361,588,469,582,387,8,X
2426,4,95,A,2,2,1,327,581,592,359,614,486,3,X
2427,5,130,B,1,2,1,809,379,446,537,590,374,7,A
2428,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2429,1,12,A,2,1,2,492,463,655,343,528,533,1,X
2430,2,27,B,2,1,2,734,287,535,469,606,336,8,X
2431,3,63,A,2,1,1,858,545,705,280,666,535,4,X
2432,4,81,B,2,2,2,791,338,788,541,656,298,6,X
2433,5,101,A,2,1,2,669,480,747,332,764,534,6,X
2434,6,121,B,2,2,2,503,369,642,495,658,326,6,X
2435,7,144,A,2,2,2,457,444,553,360,622,500,6,X
2436,8,165,B,2,1,2,490,297,504,461,574,340,9,X
2437,9,192,A,2,2,1,456,530,521,288,572,501,4,X
2438,10,206,B,2,1,2,486,364,644,525,544,298,6,X
2439,11,228,A,2,2,2,495,495,533,354,590,527,9,X
2440,12,242,B,2,1,1,651,326,609,512,537,344,4,X
2441,13,254,A,2,1,2,614,508,558,331,547,496,4,X
2442,14,268,B,2,2,2,565,347,642,514,602,325,6,X
2443,15,287,A,2,2,2,768,451,587,338,641,518,6,X
2444,16,313,B,2,2,2,789,291,746,463,604,317,8,X
2445,17,349,A,2,2,1,796,557,727,291,720,537,5,X
2446,18,360,B,2,2,2,583,331,751,566,757,306,4,X
2447,19,389,A,2,2,1,469,522,621,326,682,548,4,X
2448,20,404,B,2,1,2,516,348,606,521,585,320,6,X
2449,21,428,A,2,2,2,477,441,543,334,577,516,6,X
2450,22,455,B,2,1,2,767,278,498,458,576,340,8,X
2451,23,497,A,2,2,1,757,524,697,285,677,532,5,X
2452,24,515,B,2,2,2,496,370,724,536,733,284,6,X
2453,25,543,A,2,2,2,485,590,533,356,617,523,8,X
2454,26,594,B,2,2,1,509,305,502,603,579,319,5,B
2455,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2456,1,16,B,2,1,2,596,376,643,486,580,318,1,X
2457,2,30,A,2,2,1,503,527,572,372,649,487,9,X
2458,3,45,B,2,1,1,726,362,626,512,577,359,6,X
2459,4,69,A,2,1,2,667,426,705,348,576,514,6,X
2460,5,89,B,2,2,2,625,393,658,448,675,345,6,X
2461,6,110,A,2,2,2,676,423,642,381,634,476,6,X
2462,7,135,B,2,2,2,611,275,667,437,646,367,8,X
2463,8,204,A,2,2,1,657,519,614,263,686,536,5,X
2464,9,219,B,2,1,2,756,376,697,534,596,285,6,X
2465,10,246,A,2,1,2,475,443,747,356,706,490,6,X
2466,11,275,B,2,1,2,477,387,515,455,630,322,6,X
2467,12,298,A,2,2,2,494,431,504,375,549,473,6,X
2468,13,325,B,2,1,2,456,267,526,450,588,344,8,A
2469,0,0,A,0,0,0,0,0,0,0,0,0,0,X
2470,1,64,B,2,1,2,691,381,621,470,693,377,1,X
